date,step_count,active_energy_kcal,exercise_minutes,resting_hr_bpm,hrv_ms,sleep_hours
2024-10-11,24704.0,582.5,84.0,54.0,53.98,
2024-10-12,4778.0,219.2,19.0,71.0,41.72,
2024-10-13,5781.0,186.1,17.0,49.0,78.35,
2024-10-14,16633.0,441.5,45.0,78.0,44.91,
2024-10-15,17591.0,435.7,65.0,55.0,60.45,
2024-10-16,17810.0,422.8,58.0,53.0,70.48,
2024-10-17,15937.0,301.1,31.0,,,
2024-10-18,4808.0,,,,,
2024-10-19,28741.0,600.6,95.0,79.0,43.02,
2024-10-20,8321.0,222.2,24.0,64.0,74.71,
2024-10-21,15097.0,358.0,31.0,58.0,55.01,
2024-10-22,13448.0,184.1,21.0,69.0,27.26,
2024-10-23,9635.0,319.5,34.0,53.0,71.15,
2024-10-24,14375.0,344.7,38.0,74.0,45.29,
2024-10-25,38459.0,760.3,135.0,59.0,45.95,
2024-10-26,629.0,10.6,,49.0,66.66,
2024-10-27,32217.0,571.5,115.0,80.0,25.93,
2024-10-28,7710.0,189.5,18.0,53.0,49.01,
2024-10-29,6129.0,188.4,24.0,88.0,41.57,
2024-10-30,17189.0,491.9,60.0,59.0,53.71,
2024-10-31,5538.0,6.9,3.0,,,
2024-11-01,12330.0,209.1,17.0,83.0,66.09,
2024-11-02,28953.0,592.6,94.0,58.0,60.35,
2024-11-03,2242.0,149.8,,80.0,56.17,
2024-11-04,17910.0,532.8,64.0,75.0,33.89,
2024-11-05,13229.0,275.2,46.0,73.0,59.34,
2024-11-06,11104.0,424.7,36.0,63.0,53.47,
2024-11-07,12836.0,470.4,46.0,60.0,70.21,
2024-11-08,14528.0,355.7,46.0,78.0,48.8,
2024-11-09,19159.0,488.5,81.0,64.0,76.4,
2024-11-10,10371.0,,,,,
2024-11-11,16003.0,300.2,44.0,71.0,47.29,
2024-11-12,6357.0,124.4,,63.0,83.39,
2024-11-13,6993.0,,,,,
2024-11-14,9312.0,,,,,
2024-11-15,1400.0,,,,,
2024-11-16,8889.0,,,,,
2024-11-17,10307.0,,,,,
2024-11-18,8599.0,,,,,
2024-11-19,13214.0,,,,,
2024-11-20,4555.0,,,,,
2024-11-21,5116.0,,,,,
2024-11-22,6152.0,,,,,
2024-11-23,6801.0,,,,,
2024-11-24,6463.0,,,,,
2024-11-25,11383.0,215.5,23.0,66.0,56.93,
2024-11-26,15378.0,381.4,60.0,55.0,50.07,
2024-11-27,6094.0,57.3,12.0,73.0,40.33,
2024-11-28,6980.0,,,,,
2024-11-29,4961.0,,,,,
2024-11-30,8433.0,,,,,
2024-12-01,16016.0,,,,,
2024-12-02,11761.0,154.2,20.0,84.0,52.93,
2024-12-03,5737.0,346.9,8.0,72.0,38.99,
2024-12-04,2533.0,46.5,,,,
2024-12-05,8051.0,,,,,
2024-12-06,8916.0,226.7,15.0,70.0,65.64,
2024-12-07,28420.0,577.8,88.0,59.0,51.92,
2024-12-08,3949.0,255.8,12.0,78.0,37.87,
2024-12-09,7887.0,462.1,23.0,63.0,57.25,
2024-12-10,16615.0,404.3,38.0,65.0,80.12,
2024-12-11,10395.0,270.8,30.0,59.0,45.95,
2024-12-12,14528.0,508.2,49.0,60.0,55.87,
2024-12-13,16793.0,425.7,62.0,59.0,57.11,
2024-12-14,2486.0,142.8,6.0,62.0,50.83,
2024-12-15,2145.0,,,,,
2024-12-16,6810.0,,,,,
2024-12-17,1737.0,,,,,
2024-12-18,5805.0,,,,,
2024-12-19,4500.0,139.0,,63.0,63.73,
2024-12-20,15540.0,531.6,61.0,54.0,50.72,
2024-12-21,2653.0,18.4,,,,
2024-12-22,14971.0,491.1,36.0,58.0,58.52,
2024-12-23,11751.0,386.3,39.0,,,
2024-12-24,13301.0,322.4,30.0,71.0,40.37,
2024-12-25,17102.0,469.1,53.0,56.0,55.32,
2024-12-26,12965.0,437.2,36.0,63.0,65.37,
2024-12-27,18075.0,456.7,41.0,54.0,56.53,
2024-12-28,15322.0,265.9,49.0,58.0,55.16,
2024-12-29,1235.0,185.7,,68.0,45.47,
2024-12-30,741.0,45.8,,,,
2024-12-31,11294.0,283.8,39.0,74.0,54.03,
2025-01-01,11993.0,296.9,26.0,79.0,,
2025-01-02,6601.0,,,,,
2025-01-03,8735.0,,,,,
2025-01-04,7622.0,,,,,
2025-01-05,11235.0,132.6,26.0,,,
2025-01-06,10049.0,164.6,11.0,,51.14,
2025-01-07,4163.0,239.9,3.0,61.0,53.78,
2025-01-08,20751.0,455.2,72.0,84.0,46.58,
2025-01-09,15850.0,391.7,56.0,65.0,43.91,
2025-01-10,31095.0,646.4,112.0,71.0,37.65,
2025-01-11,10959.0,292.3,41.0,72.0,50.89,
2025-01-12,649.0,,,,,
2025-01-13,12294.0,289.4,39.0,72.0,45.99,
2025-01-14,15333.0,243.8,41.0,59.0,45.15,
2025-01-15,13784.0,282.6,59.0,69.0,53.07,
2025-01-16,8908.0,258.5,31.0,60.0,74.16,
2025-01-17,1420.0,157.0,,58.0,71.89,
2025-01-18,280.0,,,,,
2025-01-19,3750.0,146.0,5.0,66.0,58.61,
2025-01-20,15232.0,254.6,27.0,55.0,69.62,
2025-01-21,21394.0,473.6,51.0,72.0,52.34,
2025-01-22,12971.0,233.7,28.0,59.0,44.35,
2025-01-23,9076.0,,,,,
2025-01-24,11988.0,,,,,
2025-01-25,3397.0,,,,,
2025-01-26,8922.0,68.9,,65.0,61.6,
2025-01-27,14514.0,364.3,27.0,59.0,54.7,
2025-01-28,3544.0,48.4,2.0,,,
2025-01-29,2156.0,,,,,
2025-01-30,1460.0,,,,,
2025-01-31,11432.0,,,,,
2025-02-01,25049.0,434.5,64.0,69.0,46.25,
2025-02-02,14658.0,441.9,40.0,58.0,74.14,
2025-02-03,14433.0,296.6,28.0,,,
2025-02-04,11224.0,355.7,34.0,76.0,57.53,
2025-02-05,29069.0,654.4,123.0,64.0,45.03,
2025-02-06,23875.0,468.2,55.0,68.0,70.49,
2025-02-07,5613.0,191.3,15.0,75.0,35.14,
2025-02-08,8375.0,238.7,12.0,63.0,61.11,
2025-02-09,15249.0,265.9,31.0,56.0,53.4,
2025-02-10,19935.0,521.6,62.0,68.0,35.57,
2025-02-11,12334.0,403.6,36.0,60.0,80.73,
2025-02-12,5376.0,,,,,
2025-02-13,9819.0,399.5,29.0,64.0,50.6,
2025-02-14,18280.0,493.3,66.0,64.0,57.14,
2025-02-15,20399.0,444.7,69.0,64.0,54.98,
2025-02-16,11281.0,301.9,24.0,63.0,67.91,
2025-02-17,10964.0,345.7,31.0,59.0,60.19,
2025-02-18,17965.0,481.2,50.0,70.0,62.59,
2025-02-19,11457.0,357.7,30.0,59.0,64.84,
2025-02-20,13113.0,315.1,41.0,59.0,61.72,
2025-02-21,4103.0,252.0,7.0,63.0,52.52,
2025-02-22,1582.0,132.7,,53.0,73.87,
2025-02-23,8387.0,256.1,24.0,66.0,55.46,
2025-02-24,10015.0,412.4,29.0,58.0,54.29,
2025-02-25,12836.0,316.4,44.0,58.0,58.44,
2025-02-26,8543.0,281.8,19.0,63.0,68.76,
2025-02-27,13140.0,400.8,39.0,58.0,66.7,
2025-02-28,15783.0,429.6,46.0,56.0,69.59,
2025-03-01,3846.0,142.3,10.0,58.0,69.23,
2025-03-02,15346.0,409.9,46.0,53.0,70.21,
2025-03-03,12453.0,432.7,34.0,60.0,63.44,
2025-03-04,17283.0,388.9,48.0,58.0,63.96,
2025-03-05,13654.0,,,,,
2025-03-06,10452.0,344.2,19.0,67.0,47.88,
2025-03-07,13621.0,456.2,37.0,58.0,53.38,
2025-03-08,21368.0,483.2,72.0,59.0,64.6,
2025-03-09,6502.0,13.9,1.0,,,
2025-03-10,9213.0,6.2,1.0,,,
2025-03-11,12935.0,408.8,35.0,53.0,72.52,
2025-03-12,13883.0,346.5,14.0,54.0,50.3,
2025-03-13,18766.0,460.4,52.0,67.0,63.59,
2025-03-14,8471.0,299.5,21.0,53.0,55.19,
2025-03-15,9500.0,226.2,13.0,63.0,62.59,
2025-03-16,6904.0,270.1,20.0,54.0,56.51,
2025-03-17,10889.0,368.7,27.0,63.0,50.42,
2025-03-18,10653.0,223.0,26.0,72.0,37.91,
2025-03-19,15885.0,395.2,40.0,66.0,53.45,
2025-03-20,10980.0,345.1,28.0,70.0,47.75,
2025-03-21,14346.0,385.3,40.0,53.0,60.32,
2025-03-22,15160.0,287.0,34.0,,,
2025-03-23,42204.0,834.5,155.0,70.0,51.97,
2025-03-24,11071.0,161.4,30.0,52.0,42.5,
2025-03-25,16326.0,320.8,45.0,59.0,51.95,
2025-03-26,16901.0,362.0,44.0,56.0,75.58,
2025-03-27,14941.0,331.2,24.0,63.0,67.73,
2025-03-28,17026.0,321.2,36.0,53.0,61.69,
2025-03-29,11807.0,316.3,22.0,69.0,75.67,
2025-03-30,11313.0,318.5,33.0,60.0,57.81,
2025-03-31,15522.0,304.9,51.0,69.0,72.76,
2025-04-01,4596.0,,,,,
2025-04-02,351.0,,,,,
2025-04-03,4755.0,,,,,
2025-04-04,12531.0,396.2,25.0,56.0,68.94,
2025-04-05,8722.0,95.8,10.0,61.0,69.64,
2025-04-06,12867.0,225.7,24.0,68.0,55.43,
2025-04-07,11461.0,282.0,24.0,63.0,42.51,
2025-04-08,12075.0,425.1,35.0,55.0,69.46,
2025-04-09,13733.0,407.5,37.0,58.0,79.64,
2025-04-10,10377.0,324.2,19.0,58.0,65.65,
2025-04-11,13626.0,471.3,40.0,58.0,64.96,
2025-04-12,5620.0,,,,,
2025-04-13,19532.0,238.2,52.0,,,
2025-04-14,18744.0,542.3,61.0,55.0,47.39,
2025-04-15,8633.0,90.0,11.0,66.0,49.96,
2025-04-16,15256.0,374.6,37.0,59.0,83.99,
2025-04-17,13741.0,413.0,42.0,66.0,62.12,
2025-04-18,14018.0,364.3,38.0,54.0,61.76,
2025-04-19,7585.0,296.2,24.0,54.0,52.16,
2025-04-20,7642.0,0.9,,,,
2025-04-21,17793.0,447.2,51.0,59.0,75.59,
2025-04-22,14086.0,447.9,50.0,58.0,66.09,
2025-04-23,15259.0,446.7,40.0,54.0,62.88,
2025-04-24,8676.0,256.3,31.0,59.0,59.3,
2025-04-25,5507.0,328.3,16.0,64.0,43.41,
2025-04-26,14645.0,271.1,15.0,57.0,55.75,
2025-04-27,9142.0,329.2,15.0,58.0,59.34,
2025-04-28,11128.0,345.3,25.0,63.0,62.35,
2025-04-29,8339.0,252.4,24.0,58.0,44.52,
2025-04-30,14597.0,496.7,38.0,59.0,59.89,
2025-05-01,5619.0,294.3,9.0,63.0,62.98,
2025-05-02,29945.0,674.7,92.0,59.0,59.53,
2025-05-03,9519.0,67.1,2.0,73.0,59.13,
2025-05-04,14023.0,444.3,49.0,71.0,58.16,
2025-05-05,13807.0,477.0,43.0,65.0,75.8,
2025-05-06,11071.0,351.9,12.0,59.0,66.0,
2025-05-07,15747.0,479.7,43.0,63.0,72.75,
2025-05-08,14095.0,461.3,36.0,59.0,71.8,
2025-05-09,15059.0,285.4,17.0,57.0,56.5,
2025-05-10,10997.0,211.0,15.0,63.0,66.08,
2025-05-11,30276.0,616.5,77.0,60.0,66.02,
2025-05-12,10221.0,390.1,31.0,59.0,54.38,
2025-05-13,9924.0,345.8,35.0,58.0,59.76,
2025-05-14,14883.0,437.1,34.0,55.0,65.91,
2025-05-15,18797.0,490.3,45.0,54.0,60.08,
2025-05-16,13082.0,193.6,12.0,55.0,48.33,
2025-05-17,11945.0,211.5,19.0,79.0,43.59,
2025-05-18,29948.0,601.3,84.0,62.0,55.61,
2025-05-19,8511.0,301.9,26.0,55.0,62.72,
2025-05-20,12387.0,371.9,32.0,67.0,58.85,
2025-05-21,17398.0,512.8,42.0,64.0,56.85,
2025-05-22,14884.0,322.9,30.0,62.0,64.6,
2025-05-23,3811.0,,,,,
2025-05-24,9860.0,152.0,9.0,67.0,55.02,
2025-05-25,15355.0,426.6,36.0,64.0,71.94,
2025-05-26,4972.0,56.2,,60.0,51.53,
2025-05-27,2838.0,,,,,
2025-05-28,8544.0,,,,,
2025-05-29,7470.0,,,,,
2025-05-30,14839.0,375.4,34.0,69.0,44.62,
2025-05-31,10080.0,330.3,29.0,66.0,56.85,
2025-06-01,15599.0,378.6,47.0,65.0,40.73,
2025-06-02,9049.0,365.8,23.0,63.0,44.23,
2025-06-03,9141.0,195.5,10.0,73.0,48.28,
2025-06-04,10488.0,314.9,24.0,73.0,43.44,
2025-06-05,9916.0,132.0,19.0,,,
2025-06-06,778.0,,,,,
2025-06-07,1027.0,,,,,
2025-06-08,653.0,,,,,
2025-06-09,451.0,,,,,
2025-06-10,2453.0,,,,,
2025-06-11,9414.0,349.8,25.0,63.0,63.73,
2025-06-12,5472.0,,,,,
2025-06-13,6561.0,166.8,13.0,67.0,65.96,
2025-06-14,3415.0,184.3,7.0,55.0,59.31,
2025-06-15,1545.0,,,,,
2025-06-16,24956.0,500.1,87.0,84.0,30.84,
2025-06-17,1206.0,65.6,,55.0,56.52,
2025-06-18,21484.0,509.1,66.0,67.0,37.48,
2025-06-19,664.0,,,,,
2025-06-20,781.0,,,,,
2025-06-21,9936.0,298.9,14.0,76.0,83.6,
2025-06-22,4087.0,27.0,,68.0,47.34,
2025-06-23,11507.0,187.7,18.0,,,
2025-06-24,6196.0,,,,,
2025-06-25,1597.0,,,,,
2025-06-26,35775.0,625.1,70.0,72.0,39.67,
2025-06-27,34220.0,555.3,65.0,72.0,47.12,
2025-06-28,35300.0,687.9,103.0,77.0,35.59,
2025-06-29,36193.0,609.4,56.0,80.0,32.07,
2025-06-30,24013.0,527.9,69.0,72.0,55.77,
2025-07-01,15498.0,389.3,31.0,73.0,53.29,
2025-07-02,44939.0,705.5,89.0,73.0,31.6,
2025-07-03,50012.0,741.9,94.0,,,
2025-07-04,13605.0,41.8,3.0,,,
2025-07-05,7025.0,,,,,
2025-07-06,9090.0,242.5,24.0,80.0,45.51,
2025-07-07,17978.0,135.1,7.0,63.0,64.5,
2025-07-08,3389.0,65.1,2.0,65.0,68.65,
2025-07-09,14058.0,431.5,29.0,60.0,100.6,
2025-07-10,28935.0,429.3,24.0,66.0,56.87,
2025-07-11,49269.0,781.7,110.0,63.0,65.07,
2025-07-12,47981.0,892.4,119.0,72.0,43.05,
2025-07-13,31530.0,634.7,72.0,79.0,46.94,
2025-07-14,35449.0,666.9,99.0,72.0,46.99,
2025-07-15,28252.0,507.4,59.0,62.0,46.82,
2025-07-16,5984.0,47.1,1.0,71.0,57.59,
2025-07-17,2433.0,130.9,3.0,72.0,58.01,
2025-07-18,37681.0,615.0,80.0,77.0,37.56,
2025-07-19,6226.0,140.8,4.0,76.0,,
2025-07-20,17536.0,435.1,51.0,72.0,23.44,
2025-07-21,17004.0,356.2,28.0,68.0,66.09,
2025-07-22,36126.0,500.7,43.0,54.0,67.09,
2025-07-23,18211.0,,,,,
2025-07-24,30434.0,551.5,67.0,73.0,54.41,
2025-07-25,6160.0,67.9,2.0,55.0,44.36,
2025-07-26,2656.0,,,,,
2025-07-27,4926.0,,,,,
2025-07-28,1410.0,,,,,
2025-07-29,35370.0,637.8,63.0,80.0,38.38,
2025-07-30,7339.0,153.9,9.0,95.0,33.02,
2025-07-31,19279.0,226.4,9.0,72.0,46.38,
2025-08-01,33492.0,590.2,59.0,81.0,47.48,
2025-08-02,31198.0,391.7,33.0,74.0,57.95,
2025-08-03,43971.0,668.8,37.0,79.0,42.38,
2025-08-04,21319.0,185.4,22.0,62.0,50.74,
2025-08-05,15302.0,,,,,
2025-08-06,15754.0,249.3,26.0,88.0,65.89,
2025-08-07,18449.0,,,,,
2025-08-08,22666.0,,,,,
2025-08-09,11589.0,8.9,,66.0,60.85,
2025-08-10,21454.0,489.7,9.0,67.0,51.36,
2025-08-11,10369.0,37.0,,,39.45,
2025-08-12,969.0,,,,,
2025-08-13,1045.0,,,,,
2025-08-14,2328.0,,,,,
2025-08-15,19687.0,,,,,
2025-08-16,4622.0,205.2,9.0,61.0,52.36,
2025-08-17,8507.0,295.9,23.0,59.0,55.51,
2025-08-18,1942.0,14.0,,55.0,60.85,
2025-08-19,7778.0,264.0,19.0,68.0,45.56,
2025-08-20,7663.0,264.9,32.0,58.0,56.52,
2025-08-21,876.0,,,,,
2025-08-22,1979.0,,,,,
2025-08-23,8664.0,,,,,
2025-08-24,1047.0,,,,,
2025-08-25,2008.0,,,,,
2025-08-26,6127.0,,,,,
2025-08-27,1042.0,,,,,
2025-08-28,9297.0,,,,,
2025-08-29,1625.0,,,,,
2025-08-30,1149.0,,,,,
2025-08-31,12022.0,,,,,
2025-09-01,699.0,,,,,
2025-09-02,8661.0,,,,,
2025-09-03,7255.0,,,,,
2025-09-04,3091.0,,,,,
2025-09-05,1357.0,,,,,
2025-09-06,2196.0,,,,,
2025-09-07,2340.0,,,,,
2025-09-08,2637.0,,,,,
2025-09-09,2312.0,,,,,
2025-09-10,6788.0,,,,,
2025-09-11,271.0,,,,,
2025-09-12,492.0,,,,,
2025-09-13,8512.0,,,,,
2025-09-14,470.0,,,,,
2025-09-15,2393.0,,,,,
2025-09-16,335.0,,,,,
2025-09-17,284.0,,,,,
2025-09-18,7589.0,,,,,
2025-09-19,893.0,,,,,
2025-09-20,2674.0,,,,,
2025-09-21,727.0,,,,,
2025-09-22,3746.0,,,,,
2025-09-23,4793.0,,,,,
2025-09-24,5866.0,,,,,
2025-09-25,10191.0,,,,,
2025-09-26,10539.0,,,,,
2025-09-27,1931.0,,,,,
2025-09-28,5896.0,,,,,
2025-09-29,8429.0,,,,,
2025-09-30,6969.0,,,,,
2025-10-01,9602.0,,,,,
2025-10-02,7402.0,,,,,
2025-10-03,5917.0,,,,,
2025-10-04,4796.0,,,,,
2025-10-05,6698.0,,,,,
2025-10-06,8784.0,,,,,
2025-10-07,14436.0,,,,,
2025-10-08,6016.0,,,,,
2025-10-09,4957.0,,,,,
2025-10-10,5254.0,,,,,
2025-10-11,8292.0,,,,,
2025-10-12,11102.0,,,,,
2025-10-13,7285.0,,,,,
2025-10-14,10609.0,,,,,
2025-10-15,7802.0,,,,,
2025-10-16,8774.0,,,,,
2025-10-17,6493.0,,,,,
2025-10-18,6603.0,,,,,
2025-10-19,8280.0,,,,,
2025-10-20,5165.0,,,,,
2025-10-21,10900.0,,,,,
2025-10-22,7696.0,,,,,
2025-10-23,5610.0,,,,,
2025-10-24,5182.0,,,,,
2025-10-25,2537.0,,,,,
2025-10-26,10464.0,,,,,
2025-10-27,6009.0,,,,,
2025-10-28,6171.0,,,,,
2025-10-29,3740.0,,,,,
2025-10-30,8278.0,,,,,
2025-10-31,7695.0,,,,,
2025-11-01,398.0,,,,,
2025-11-02,13069.0,,,,,
2025-11-03,6234.0,,,,,
2025-11-04,8074.0,,,,,
2025-11-05,9075.0,,,,,
2025-11-06,5244.0,,,,,
2025-11-07,5389.0,,,,,
2025-11-08,7307.0,,,,,
2025-11-09,4879.0,,,,,
2025-11-10,4694.0,,,,,
2025-11-11,5634.0,,,,,
2025-11-12,6555.0,,,,,
2025-11-13,3862.0,,,,,
2025-11-14,4981.0,,,,,
2025-11-15,2803.0,,,,,
2025-11-16,11659.0,,,,,
2025-11-17,4076.0,,,,,
2025-11-18,4257.0,,,,,
2025-11-19,4797.0,,,,,
2025-11-20,3800.0,,,,,
2025-11-21,4675.0,,,,,
2025-11-22,4498.0,,,,,
2025-11-23,4873.0,,,,,
2025-11-24,4698.0,,,,,
2025-11-25,7482.0,,,,,
2025-11-26,3997.0,,,,,
2025-11-27,6794.0,,,,,
2025-11-28,9361.0,,,,,
2025-11-29,927.0,,,,,
2025-11-30,6676.0,,,,,
2025-12-01,2578.0,,,,,
2025-12-02,3805.0,,,,,
2025-12-03,7773.0,,,,,
2025-12-04,5936.0,,,,,
2025-12-05,4221.0,,,,,
2025-12-06,704.0,,,,,
2025-12-07,2833.0,,,,,
2025-12-08,5139.0,,,,,
2025-12-09,4420.0,,,,,
2025-12-10,4325.0,,,,,
2025-12-11,6700.0,,,,,
2025-12-12,6129.0,,,,,
2025-12-13,5555.0,,,,,
2025-12-14,4450.0,,,,,
2025-12-15,2572.0,,,,,
2025-12-16,3296.0,,,,,
2025-12-17,3305.0,,,,,
2025-12-18,5105.0,,,,,
2025-12-19,6033.0,,,,,
2025-12-20,3523.0,,,,,
2025-12-21,3081.0,,,,,
2025-12-22,2334.0,,,,,
2025-12-23,12360.0,,,,,
2025-12-24,2487.0,,,,,
2025-12-25,2130.0,,,,,
2025-12-26,4219.0,,,,,
2025-12-27,3711.0,,,,,
2025-12-28,3376.0,,,,,
2025-12-29,1690.0,,,,,
2025-12-30,11580.0,,,,,
2025-12-31,7225.0,,,,,
2026-01-01,2319.0,,,,,
2026-01-02,3273.0,,,,,
2026-01-03,3421.0,,,,,
2026-01-04,3747.0,,,,,
2026-01-05,2525.0,,,,,
2026-01-06,1293.0,,,,,
2026-01-07,2689.0,,,,,
2026-01-08,3628.0,,,,,
2026-01-09,3510.0,,,,,
2026-01-10,3893.0,,,,,
2026-01-11,3776.0,,,,,
2026-01-12,1964.0,,,,,
2026-01-13,8877.0,,,,,
2026-01-14,8285.0,,,,,
2026-01-15,3632.0,,,,,
2026-01-16,5056.0,,,,,
2026-01-17,372.0,,,,,
2026-01-18,410.0,,,,,
2026-01-19,5403.0,,,,,
2026-01-20,853.0,,,,,
2026-01-21,2058.0,,,,,
2026-01-22,315.0,,,,,
2026-01-23,2436.0,,,,,
2026-01-24,174.0,,,,,
2026-01-25,1129.0,,,,,
2026-01-26,402.0,,,,,
2026-01-27,311.0,,,,,
2026-01-28,629.0,,,,,
2026-01-29,2357.0,,,,,
2026-01-30,5714.0,,,,,
2026-01-31,1007.0,,,,,
2026-02-01,1750.0,,,,,
2026-02-02,1740.0,,,,,
2026-02-03,2660.0,,,,,
2026-02-04,4908.0,,,,,
2026-02-05,2268.0,,,,,
2026-02-06,6138.0,,,,,
2026-02-07,1025.0,,,,,
2026-02-08,639.0,,,,,
2026-02-09,7390.0,,,,,
2026-02-10,3773.0,,,,,
2026-02-11,3669.0,,,,,
2026-02-12,371.0,,,,,
2026-02-13,5406.0,,,,,
2026-02-14,9602.0,,,,,
2026-02-15,6343.0,,,,,
2026-02-16,7300.0,,,,,
2026-02-17,7584.0,,,,,
2026-02-18,6405.0,,,,,
2026-02-19,7193.0,,,,,
2026-02-20,7544.0,,,,,
2026-02-21,1014.0,,,,,
2026-02-22,8092.0,,,,,
2026-02-23,17006.0,,,,,
2026-02-24,10536.0,,,,,
2026-02-25,11963.0,,,,,
2026-02-26,13480.0,,,,,
2026-02-27,11840.0,,,,,
2026-02-28,8859.0,,,,,
2026-03-01,8551.0,,,,,
2026-03-02,14333.0,,,,,
2026-03-03,2848.0,,,,,
2026-03-04,9690.0,,,,,
2026-03-05,5704.0,,,,,
2026-03-06,8235.0,,,,,
2026-03-07,804.0,,,,,
2026-03-08,5745.0,,,,,
2026-03-09,7223.0,,,,,
2026-03-10,3703.0,,,,,
2026-03-11,3045.0,,,,,
2026-03-12,6623.0,,,,,
2026-03-13,6968.0,,,,,
2026-03-14,12762.0,,,,,
2026-03-15,2171.0,,,,,
2026-03-16,6586.0,,,,,
2026-03-17,2796.0,,,,,
2026-03-18,5561.0,,,,,
2026-03-19,2161.0,,,,,
2026-03-20,9692.0,,,,,
2026-03-21,4212.0,,,,,
2026-03-22,7078.0,,,,,
2026-03-23,11663.0,,,,,
2026-03-24,4149.0,,,,,
2026-03-25,6174.0,,,,,
2026-03-26,7030.0,,,,,
2026-03-27,4710.0,,,,,
2026-03-28,8039.0,,,,,
2026-03-29,3682.0,,,,,
2026-03-30,4401.0,,,,,
2026-03-31,2731.0,,,,,
